,time,province,city,cum_confirm,cum_heal,cum_dead,suspected
5355,7/2/2020,Guangxi,Hechi,15,0,0,0
5356,7/2/2020,Guangxi,Fangchenggang,16,1,0,0
5357,7/2/2020,Guangxi,Liuzhou,20,3,0,0
5358,7/2/2020,Guangxi,Guilin,29,5,0,0
5359,7/2/2020,Guangxi,Beihai,32,2,0,0
5360,7/2/2020,Guangxi,Nanning,32,0,0,0
5361,7/2/2020,Shaanxi,Yangling,1,0,0,0
5362,7/2/2020,Guangxi,Wuzhou,5,2,0,0
5363,7/2/2020,Shaanxi,Hancheng,1,0,0,0
5364,7/2/2020,Shaanxi,Shangluo,7,1,0,0
5365,7/2/2020,Shaanxi,Yan'an,8,0,0,0
5366,7/2/2020,Shaanxi,Tongchuan,8,3,0,0
5367,7/2/2020,Shaanxi,Weinan,9,0,0,0
5368,7/2/2020,Shaanxi,Baoji,12,2,0,0
5369,7/2/2020,Shaanxi,Xianyang,16,1,0,0
5370,7/2/2020,Shaanxi,Hanzhong,21,0,0,0
5371,7/2/2020,Shaanxi,Ankang,21,1,0,0
5372,7/2/2020,Shaanxi,Xi'an,88,9,0,0
5373,7/2/2020,Hebei,Qinhuangdao,7,0,0,0
5374,7/2/2020,Shaanxi,Yulin,3,0,0,0
5375,7/2/2020,Hebei,Hengshui,7,0,0,0
5376,7/2/2020,Guangxi,Hezhou,4,0,0,0
5377,7/2/2020,Guangxi,Laibin,3,0,0,0
5378,7/2/2020,Hainan,Changjiang County,5,0,0,0
5379,7/2/2020,Hainan,Lingao,5,0,0,0
5380,7/2/2020,Hainan,Qionghai,6,0,0,0
5381,7/2/2020,Hainan,Chengmai,7,0,1,0
5382,7/2/2020,Hainan,Danzhou,11,0,0,0
5383,7/2/2020,Hainan,Wanning,12,0,0,0
5384,7/2/2020,Hainan,Haikou,23,2,0,0
5385,7/2/2020,Hainan,Sanya,37,8,1,0
5386,7/2/2020,Yunnan,Wenshan,1,0,0,0
5387,7/2/2020,Yunnan,Lincang,1,0,0,0
5388,7/2/2020,Guangxi,Baise,3,0,0,0
5389,7/2/2020,Yunnan,Chuxiong,4,0,0,0
5390,7/2/2020,Yunnan,Honghe Prefecture,5,1,0,0
5391,7/2/2020,Yunnan,Lijiang,7,1,0,0
5392,7/2/2020,Yunnan,Baoshan,9,0,0,0
5393,7/2/2020,Yunnan,Zhaotong,10,1,0,0
5394,7/2/2020,Yunnan,Qujing,11,1,0,0
5395,7/2/2020,Yunnan,Dali,11,2,0,0
5396,7/2/2020,Yunnan,Yuxi,14,2,0,0
5397,7/2/2020,Yunnan,Xishuangbanna,15,2,0,0
5398,7/2/2020,Yunnan,Kunming,41,2,0,0
5399,7/2/2020,Guangxi,Unknown,0,3,0,0
5400,7/2/2020,Yunnan,Pu'er,4,0,0,0
5401,7/2/2020,Hainan,Lingshui,4,0,0,0
5402,7/2/2020,Hebei,Chengde,7,0,0,0
5403,7/2/2020,Hebei,Baoding,18,8,0,0
5404,7/2/2020,Shanghai,NA,12,1,0,0
5405,7/2/2020,Shanghai,NA,13,0,0,0
5406,7/2/2020,Shanghai,NA,15,2,0,0
5407,7/2/2020,Shanghai,NA,16,0,0,0
5408,7/2/2020,Shanghai,NA,16,0,0,0
5409,7/2/2020,Shanghai,NA,52,6,0,0
5410,7/2/2020,Shanghai,NA,94,14,1,0
5411,7/2/2020,Heilongjiang,To Be Determined,1,0,0,0
5412,7/2/2020,Heilongjiang,Heihe,2,0,0,0
5413,7/2/2020,Heilongjiang,Daxing'anling,2,0,0,0
5414,7/2/2020,Shanghai,NA,11,0,0,0
5415,7/2/2020,Heilongjiang,Hegang,3,0,0,0
5416,7/2/2020,Heilongjiang,Jiamusi,13,1,0,0
5417,7/2/2020,Heilongjiang,Daqing,13,0,1,0
5418,7/2/2020,Heilongjiang,Mudanjiang,13,0,0,0
5419,7/2/2020,Heilongjiang,Qiqihar,27,0,0,0
5420,7/2/2020,Heilongjiang,Jixi,31,0,0,0
5421,7/2/2020,Heilongjiang,Shuangyashan,36,1,2,0
5422,7/2/2020,Heilongjiang,Suihua,44,1,2,0
5423,7/2/2020,Heilongjiang,Harbin,100,9,0,0
5424,7/2/2020,Beijing,To Be Determined,0,29,1,0
5425,7/2/2020,Beijing,NA,1,0,0,0
5426,7/2/2020,Heilongjiang,Qitaihe,11,0,0,0
5427,7/2/2020,Hebei,Zhangjiakou,14,1,0,0
5428,7/2/2020,Shanghai,NA,9,0,0,0
5429,7/2/2020,Shanghai,NA,7,0,0,0
5430,7/2/2020,Hebei,Langfang,20,4,0,0
5431,7/2/2020,Hebei,Xingtai,21,1,0,0
5432,7/2/2020,Hebei,Tangshan,23,2,0,0
5433,7/2/2020,Hebei,Shijiazhuang,24,3,0,0
5434,7/2/2020,Hebei,Handan,26,2,0,0
5435,7/2/2020,Hebei,Cangzhou,28,4,1,0
5436,7/2/2020,Fujian,Longyan,4,0,0,0
5437,7/2/2020,Fujian,Sanming,12,0,0,0
5438,7/2/2020,Fujian,Nanping,12,1,0,0
5439,7/2/2020,Fujian,Zhangzhou,16,1,0,0
5440,7/2/2020,Shanghai,NA,7,0,0,0
5441,7/2/2020,Fujian,Ningde,16,4,0,0
5442,7/2/2020,Fujian,Quanzhou,40,4,0,0
5443,7/2/2020,Fujian,Putian,44,1,0,0
5444,7/2/2020,Fujian,Fuzhou,57,7,0,0
5445,7/2/2020,Shanghai,NA,2,0,0,0
5446,7/2/2020,Shanghai,NA,2,0,0,0
5447,7/2/2020,Shanghai,Unknown,3,5,0,0
5448,7/2/2020,Shanghai,NA,5,0,0,0
5449,7/2/2020,Shanghai,NA,5,1,0,0
5450,7/2/2020,Shanghai,NA,5,1,0,0
5451,7/2/2020,Shanghai,NA,7,0,0,0
5452,7/2/2020,Fujian,Xiamen,23,2,0,0
5453,7/2/2020,Hainan,Dongfang,3,0,0,0
5454,7/2/2020,Hainan,Ding'an,3,0,0,0
5455,7/2/2020,Hainan,Wenchang,3,0,0,0
5456,7/2/2020,Inner Mongolia,Hulunbuir,5,1,0,0
5457,7/2/2020,Inner Mongolia,Hohhot,7,0,0,0
5458,7/2/2020,Inner Mongolia,Baotou,9,0,0,0
5459,7/2/2020,Inner Mongolia,Ordos,11,2,0,0
5460,7/2/2020,Jilin,Baicheng,1,0,0,0
5461,7/2/2020,Jilin,Tonghua,2,0,0,0
5462,7/2/2020,Jilin,Songyuan,2,0,0,0
5463,7/2/2020,Jilin,Yanbian Prefecture,5,0,0,0
5464,7/2/2020,Jilin,Jilin,5,2,0,0
5465,7/2/2020,Jilin,Liaoyuan,6,0,0,0
5466,7/2/2020,Inner Mongolia,Bayannur,4,0,0,0
5467,7/2/2020,Jilin,Gongzhuling,6,1,0,0
5468,7/2/2020,Jilin,Changchun,32,1,0,0
5469,7/2/2020,Gansu,Jinchang,1,0,0,0
5470,7/2/2020,Gansu,Qingyang,2,0,0,0
5471,7/2/2020,Gansu,Pingliang,2,0,0,0
5472,7/2/2020,Gansu,Zhangye,2,0,0,0
5473,7/2/2020,Gansu,Gannan Prefecture,3,0,0,0
5474,7/2/2020,Gansu,Linxia,3,2,0,0
5475,7/2/2020,Gansu,Baiyin,4,0,0,0
5476,7/2/2020,Gansu,Longnan,4,0,0,0
5477,7/2/2020,Gansu,Dingxi,8,1,0,0
5478,7/2/2020,Jilin,Siping,10,0,1,0
5479,7/2/2020,Gansu,Tianshui,10,1,0,0
5480,7/2/2020,Inner Mongolia,Chifeng,4,1,0,0
5481,7/2/2020,Inner Mongolia,Xilingol League,2,1,0,0
5482,7/2/2020,Tibet,Lhasa,1,0,0,0
5483,7/2/2020,Qinghai,Haibei Prefecture,3,0,0,0
5484,7/2/2020,Qinghai,Xining,15,3,0,0
5485,7/2/2020,Xinjiang,Bayingolin Prefecture,1,0,0,0
5486,7/2/2020,Xinjiang,NA,1,0,0,0
5487,7/2/2020,Xinjiang,Aksu,1,0,0,0
5488,7/2/2020,Xinjiang,8th Division of Xinjiang Production and Construction Corps,1,0,0,0
5489,7/2/2020,Xinjiang,7th Division of Xinjiang Production and Construction Corps,1,0,0,0
5490,7/2/2020,Xinjiang,Turpan,1,0,0,0
5491,7/2/2020,Xinjiang,Changji,2,0,0,0
5492,7/2/2020,Inner Mongolia,Ulanqab,3,0,0,0
5493,7/2/2020,Xinjiang,9th Division of Xinjiang Production and Construction Corps,4,0,0,0
5494,7/2/2020,Xinjiang,ÜrümqiÜrümqi,18,0,0,0
5495,7/2/2020,Ningxia,Shizuishan,1,0,0,0
5496,7/2/2020,Ningxia,Ningdong,1,0,0,0
5497,7/2/2020,Ningxia,Guyuan,2,0,0,0
5498,7/2/2020,Ningxia,Zhongwei,3,0,0,0
5499,7/2/2020,Ningxia,Wuzhong,9,0,0,0
5500,7/2/2020,Ningxia,Yinchuan,29,3,0,0
5501,7/2/2020,Inner Mongolia,NA,1,0,0,0
5502,7/2/2020,Inner Mongolia,Wuhai,2,0,0,0
5503,7/2/2020,Inner Mongolia,Tongliao,2,0,0,0
5504,7/2/2020,Xinjiang,Ili Prefecture,9,0,0,0
5505,7/2/2020,Gansu,Lanzhou,32,5,1,0
5506,7/2/2020,Tianjin,Beichen District,1,0,0,0
5507,7/2/2020,Tianjin,Ledong County,1,0,0,0
5508,7/2/2020,Liaoning,Fuxin,7,0,0,0
5509,7/2/2020,Liaoning,Dandong,7,1,0,0
5510,7/2/2020,Liaoning,Jinzhou,8,1,0,0
5511,7/2/2020,Liaoning,Huludao,9,0,0,0
5512,7/2/2020,Liaoning,Panjin,11,0,0,0
5513,7/2/2020,Liaoning,Dalian,14,3,0,0
5514,7/2/2020,Liaoning,Shenyang,25,2,0,0
5515,7/2/2020,Shanxi,Linfen,2,1,0,0
5516,7/2/2020,Shanxi,Shuozhou,4,1,0,0
5517,7/2/2020,Shanxi,Yangquan,4,0,0,0
5518,7/2/2020,Liaoning,Chaoyang,6,0,0,0
5519,7/2/2020,Shanxi,Changzhi,5,0,0,0
5520,7/2/2020,Shanxi,Lüliang,6,3,0,0
5521,7/2/2020,Shanxi,Jincheng,8,0,0,0
5522,7/2/2020,Shanxi,Datong,10,3,0,0
5523,7/2/2020,Shanxi,Taiyuan,12,1,0,0
5524,7/2/2020,Shanxi,Yuncheng,17,1,0,0
5525,7/2/2020,Shanxi,Jinzhong,30,5,0,0
5526,7/2/2020,Hainan,To Be Determined,1,1,0,0
5527,7/2/2020,Hainan,Ledong County,1,0,0,0
5528,7/2/2020,Hainan,Qiongzhong,1,0,0,0
5529,7/2/2020,Hainan,Baoting,2,0,0,0
5530,7/2/2020,Shanxi,Xinzhou,6,0,0,0
5531,7/2/2020,Liaoning,Benxi,3,0,0,0
5532,7/2/2020,Liaoning,Tieling,3,0,0,0
5533,7/2/2020,Liaoning,Anshan,3,0,0,0
5534,7/2/2020,Tianjin,Ledong County,2,1,0,0
5535,7/2/2020,Tianjin,Ledong County,3,0,0,0
5536,7/2/2020,Tianjin,Qiongzhong County,3,0,0,0
5537,7/2/2020,Tianjin,Qiongzhong County,4,0,0,0
5538,7/2/2020,Tianjin,Ledong County,4,0,0,0
5539,7/2/2020,Tianjin,Ledong County,4,0,0,0
5540,7/2/2020,Tianjin,Qiongzhong County,4,0,0,0
5541,7/2/2020,Tianjin,NA,6,0,0,0
5542,7/2/2020,Tianjin,Changjiang County,6,0,0,0
5543,7/2/2020,Tianjin,Lingao County,10,0,0,0
5544,7/2/2020,Tianjin,Ding'an County,10,1,0,0
5545,7/2/2020,Tianjin,Lingshui County,23,0,1,0
5546,7/2/2020,Guizhou,Anshun,4,0,0,0
5547,7/2/2020,Guizhou,Qianxinan Prefecture,4,0,0,0
5548,7/2/2020,Guizhou,Qiandongnan Prefecture,5,0,0,0
5549,7/2/2020,Guizhou,Tongren,6,2,0,0
5550,7/2/2020,Guizhou,Qiannan Prefecture,7,3,0,0
5551,7/2/2020,Guizhou,Liupanshui,9,0,1,0
5552,7/2/2020,Guizhou,Zunyi,15,0,0,0
5553,7/2/2020,Guizhou,Guiyang,18,1,0,0
5554,7/2/2020,Guizhou,Bijie,21,0,0,0
5555,7/2/2020,Liaoning,Yingkou,1,0,0,0
5556,7/2/2020,Liaoning,Liaoyang,2,0,0,0
5557,7/2/2020,Beijing,NA,3,0,0,0
5558,7/2/2020,Beijing,NA,7,0,0,0
5559,7/2/2020,Beijing,NA,7,0,0,0
5560,7/2/2020,Beijing,NA,8,0,0,0
5561,7/2/2020,Hunan,Yongzhou,40,10,0,0
5562,7/2/2020,Hunan,Hengyang,43,11,0,0
5563,7/2/2020,Hunan,Yiyang,44,6,0,0
5564,7/2/2020,Hunan,Zhuzhou,48,8,0,0
5565,7/2/2020,Hunan,Loudi,59,4,0,0
5566,7/2/2020,Hunan,Changde,66,14,0,0
5567,7/2/2020,Hunan,Shaoyang,86,11,0,0
5568,7/2/2020,Hunan,Yueyang,111,6,0,0
5569,7/2/2020,Hunan,Changsha,196,19,0,0
5570,7/2/2020,Henan,Unknown,0,15,2,0
5571,7/2/2020,Hunan,Huaihua,38,14,0,0
5572,7/2/2020,Henan,Jiyuan,4,0,0,0
5573,7/2/2020,Henan,Sanmenxia,7,2,0,0
5574,7/2/2020,Henan,Hebi,13,0,0,0
5575,7/2/2020,Henan,Jiaozuo,20,1,0,0
5576,7/2/2020,Henan,Kaifeng,21,1,0,0
5577,7/2/2020,Henan,Luoyang,25,2,0,0
5578,7/2/2020,Henan,Luohe,29,4,0,0
5579,7/2/2020,Henan,Xuchang,30,0,0,0
5580,7/2/2020,Henan,Anyang,43,2,0,0
5581,7/2/2020,Henan,Xinxiang,43,4,0,0
5582,7/2/2020,Henan,Pingdingshan,48,1,0,0
5583,7/2/2020,Henan,Puyang,7,0,0,0
5584,7/2/2020,Henan,Zhoukou,62,10,0,0
5585,7/2/2020,Hunan,Chenzhou,31,6,0,0
5586,7/2/2020,Hunan,NA,8,1,0,0
5587,7/2/2020,Jiangxi,Yichun,67,5,0,0
5588,7/2/2020,Jiangxi,Shangrao,92,5,0,0
5589,7/2/2020,Jiangxi,Xinyu,95,8,0,0
5590,7/2/2020,Jiangxi,Jiujiang,97,5,0,0
5591,7/2/2020,Jiangxi,Nanchang,168,20,0,0
5592,7/2/2020,Anhui,Xuancheng,5,2,0,0
5593,7/2/2020,Anhui,Huangshan,9,1,0,0
5594,7/2/2020,Anhui,Chizhou,11,1,0,0
5595,7/2/2020,Anhui,Chuzhou,11,2,0,0
5596,7/2/2020,Anhui,Huainan,21,2,0,0
5597,7/2/2020,Hunan,Xiangtan,28,7,0,0
5598,7/2/2020,Anhui,Huaibei,22,0,0,0
5599,7/2/2020,Anhui,Suzhou,28,0,0,0
5600,7/2/2020,Anhui,Wuhu,29,3,0,0
5601,7/2/2020,Anhui,Ma'anshan,31,0,0,0
5602,7/2/2020,Anhui,Lu'an,51,1,0,0
5603,7/2/2020,Anhui,Anqing,71,6,0,0
5604,7/2/2020,Anhui,Bozhou,81,5,0,0
5605,7/2/2020,Anhui,Bengbu,99,1,0,0
5606,7/2/2020,Anhui,Fuyang,113,9,0,0
5607,7/2/2020,Anhui,Hefei,128,9,0,0
5608,7/2/2020,Hunan,Zhangjiajie,5,2,0,0
5609,7/2/2020,Anhui,Tongling,23,5,0,0
5610,7/2/2020,Henan,Shangqiu,76,5,0,0
5611,7/2/2020,Henan,Zhumadian,113,4,0,0
5612,7/2/2020,Henan,Zhengzhou,120,25,0,0
5613,7/2/2020,Guangdong,Huizhou,41,1,0,0
5614,7/2/2020,Guangdong,Zhongshan,46,6,0,0
5615,7/2/2020,Guangdong,Dongguan,56,1,0,0
5616,7/2/2020,Guangdong,Foshan,60,4,0,0
5617,7/2/2020,Guangdong,Zhuhai,82,4,0,0
5618,7/2/2020,Guangdong,Guangzhou,298,21,0,0
5619,7/2/2020,Guangdong,Shenzhen,351,31,0,0
5620,7/2/2020,Hubei,Shennongjia,10,2,0,0
5621,7/2/2020,Hubei,Qianjiang,80,1,2,0
5622,7/2/2020,Hubei,Enshi,160,13,0,0
5623,7/2/2020,Guangdong,Shantou,25,3,0,0
5624,7/2/2020,Hubei,Tianmen,179,1,10,0
5625,7/2/2020,Hubei,Shiyan,438,33,0,0
5626,7/2/2020,Hubei,Xianning,476,12,2,0
5627,7/2/2020,Hubei,Ezhou,569,11,20,0
5628,7/2/2020,Hubei,Jingmen,588,36,18,0
5629,7/2/2020,Hubei,Yichang,633,24,8,0
5630,7/2/2020,Hubei,Huangshi,703,43,2,0
5631,7/2/2020,Hubei,Xiangyang,907,31,5,0
5632,7/2/2020,Hubei,Jingzhou,941,30,11,0
5633,7/2/2020,Hubei,Suizhou,953,23,9,0
5634,7/2/2020,Hubei,Huanggang,2041,105,36,0
5635,7/2/2020,Hubei,Xiantao,359,14,5,0
5636,7/2/2020,Guangdong,Zhanjiang,20,4,0,0
5637,7/2/2020,Guangdong,Zhaoqing,14,1,1,0
5638,7/2/2020,Guangdong,Jiangmen,14,1,0,0
5639,7/2/2020,Henan,Nanyang,128,6,2,0
5640,7/2/2020,Henan,Xinyang,192,15,0,0
5641,7/2/2020,Zhejiang,Zhoushan,7,5,0,0
5642,7/2/2020,Zhejiang,Huzhou,10,1,0,0
5643,7/2/2020,Zhejiang,Quzhou,15,3,0,0
5644,7/2/2020,Zhejiang,Lishui,17,3,0,0
5645,7/2/2020,Zhejiang,Shaoxing,36,5,0,0
5646,7/2/2020,Zhejiang,Jiaxing,37,1,0,0
5647,7/2/2020,Zhejiang,Jinhua,52,9,0,0
5648,7/2/2020,Zhejiang,Taizhou,133,17,0,0
5649,7/2/2020,Zhejiang,Ningbo,141,12,0,0
5650,7/2/2020,Zhejiang,Hangzhou,162,22,0,0
5651,7/2/2020,Zhejiang,Wenzhou,438,49,0,0
5652,7/2/2020,Guangdong,Unknown,0,9,0,0
5653,7/2/2020,Guangdong,Heyuan,3,0,0,0
5654,7/2/2020,Guangdong,Chaozhou,5,0,0,0
5655,7/2/2020,Guangdong,Shanwei,5,1,0,0
5656,7/2/2020,Guangdong,Maoming,6,1,0,0
5657,7/2/2020,Guangdong,Shaoguan,6,1,0,0
5658,7/2/2020,Guangdong,Jieyang,7,0,0,0
5659,7/2/2020,Guangdong,Qingyuan,10,3,0,0
5660,7/2/2020,Guangdong,Meizhou,13,4,0,0
5661,7/2/2020,Guangdong,Yangjiang,13,1,0,0
5662,7/2/2020,Jiangxi,Ganzhou,64,2,0,0
5663,7/2/2020,Hubei,Wuhan,13603,698,545,0
5664,7/2/2020,Jiangxi,Fuzhou,59,7,0,0
5665,7/2/2020,Jiangxi,Ji'an,17,1,0,0
5666,7/2/2020,Sichuan,Mianyang,20,2,0,0
5667,7/2/2020,Sichuan,Bazhong,21,1,0,0
5668,7/2/2020,Sichuan,Dazhou,25,4,0,0
5669,7/2/2020,Sichuan,Guang'an,28,2,0,0
5670,7/2/2020,Sichuan,Nanchong,31,2,0,0
5671,7/2/2020,Sichuan,Chengdu,109,25,1,0
5672,7/2/2020,Shandong,Binzhou,11,4,0,0
5673,7/2/2020,Shandong,Heze,14,2,0,0
5674,7/2/2020,Shandong,Rizhao,14,2,0,0
5675,7/2/2020,Shandong,Zibo,15,1,0,0
5676,7/2/2020,Sichuan,Neijiang,17,1,0,0
5677,7/2/2020,Shandong,Zaozhuang,19,0,0,0
5678,7/2/2020,Shandong,Liaocheng,27,1,0,0
5679,7/2/2020,Shandong,Dezhou,28,2,0,0
5680,7/2/2020,Shandong,Weifang,29,0,0,0
5681,7/2/2020,Shandong,Weihai,32,5,0,0
5682,7/2/2020,Shandong,Yantai,34,2,0,0
5683,7/2/2020,Shandong,Jining,38,7,0,0
5684,7/2/2020,Shandong,Linyi,38,3,0,0
5685,7/2/2020,Shandong,Jinan,42,3,0,0
5686,7/2/2020,Shandong,Qingdao,46,5,0,0
5687,7/2/2020,Chongqing,Wansheng Economic Development Zone,1,0,0,0
5688,7/2/2020,Shandong,Tai'an,20,1,0,0
5689,7/2/2020,Chongqing,Youyang County,1,0,0,0
5690,7/2/2020,Sichuan,Garzê,17,0,0,0
5691,7/2/2020,Sichuan,Luzhou,13,0,0,0
5692,7/2/2020,Beijing,NA,13,0,0,0
5693,7/2/2020,Beijing,NA,13,0,0,0
5694,7/2/2020,Beijing,NA,14,0,0,0
5695,7/2/2020,Beijing,NA,17,0,0,0
5696,7/2/2020,Beijing,NA,22,0,0,0
5697,7/2/2020,Beijing,NA,24,2,0,0
5698,7/2/2020,Beijing,NA,34,2,0,0
5699,7/2/2020,Beijing,NA,36,0,0,0
5700,7/2/2020,Beijing,NA,47,0,0,0
5701,7/2/2020,Beijing,NA,51,0,0,0
5702,7/2/2020,Sichuan,Deyang,13,0,0,0
5703,7/2/2020,Sichuan,To Be Determined,0,8,0,0
5704,7/2/2020,Sichuan,Ziyang,2,0,0,0
5705,7/2/2020,Sichuan,Leshan,3,0,0,0
5706,7/2/2020,Sichuan,Guangyuan,6,0,0,0
5707,7/2/2020,Sichuan,Meishan,6,1,0,0
5708,7/2/2020,Sichuan,Ya'an,6,0,0,0
5709,7/2/2020,Sichuan,Suining,6,2,0,0
5710,7/2/2020,Sichuan,Liangshan,9,0,0,0
5711,7/2/2020,Sichuan,Yibin,9,0,0,0
5712,7/2/2020,Sichuan,Zigong,9,1,0,0
5713,7/2/2020,Sichuan,Panzhihua,12,1,0,0
5714,7/2/2020,Sichuan,Ngawa County,1,0,0,0
5715,7/2/2020,Chongqing,Wulong District,1,0,0,0
5716,7/2/2020,Chongqing,Xiushan County,1,1,0,0
5717,7/2/2020,Chongqing,Pengshui County,2,0,0,0
5718,7/2/2020,Chongqing,Dianjiang County,18,1,0,0
5719,7/2/2020,Chongqing,Kaizhou District,18,2,0,0
5720,7/2/2020,Chongqing,Yuzhong District,19,0,0,0
5721,7/2/2020,Chongqing,Jiulongpo District,19,0,1,0
5722,7/2/2020,Chongqing,Yunyang County,20,5,0,0
5723,7/2/2020,Chongqing,Jiangbei District,20,1,0,0
5724,7/2/2020,Chongqing,Wanzhou District,78,4,1,0
5725,7/2/2020,Jiangsu,Zhenjiang,11,1,0,0
5726,7/2/2020,Jiangsu,Suqian,12,0,0,0
5727,7/2/2020,Jiangsu,Yancheng,17,3,0,0
5728,7/2/2020,Chongqing,Hechuan District,16,1,0,0
5729,7/2/2020,Jiangsu,Yangzhou,17,2,0,0
5730,7/2/2020,Jiangsu,Taizhou,30,3,0,0
5731,7/2/2020,Jiangsu,Changzhou,31,5,0,0
5732,7/2/2020,Jiangsu,Nantong,31,2,0,0
5733,7/2/2020,Jiangsu,Wuxi,34,1,0,0
5734,7/2/2020,Jiangsu,Huai'an,40,2,0,0
5735,7/2/2020,Jiangsu,Xuzhou,52,3,0,0
5736,7/2/2020,Jiangsu,Nanjing,65,15,0,0
5737,7/2/2020,Jiangsu,Suzhou,72,4,0,0
5738,7/2/2020,Jiangxi,Jingdezhen,4,1,0,0
5739,7/2/2020,Jiangxi,Yingtan,11,0,0,0
5740,7/2/2020,Jiangsu,Lianyungang,27,2,0,0
5741,7/2/2020,Chongqing,Zhong County,16,1,0,0
5742,7/2/2020,Chongqing,Liangjiang New Area,16,0,0,0
5743,7/2/2020,Chongqing,Qijiang District,15,0,0,0
5744,7/2/2020,Chongqing,Shapingba District,2,0,0,0
5745,7/2/2020,Chongqing,Qianjiang District,2,0,0,0
5746,7/2/2020,Chongqing,Chengkou District,2,1,0,0
5747,7/2/2020,Chongqing,Yongchuan District,3,1,0,0
5748,7/2/2020,Chongqing,Banan District,3,0,0,0
5749,7/2/2020,Chongqing,Fuling District,3,0,0,0
5750,7/2/2020,Chongqing,Gaoxin District,4,0,0,0
5751,7/2/2020,Chongqing,Liangping District,4,0,0,0
5752,7/2/2020,Chongqing,Jiangjin District,4,1,0,0
5753,7/2/2020,Chongqing,Tongliang District,7,0,0,0
5754,7/2/2020,Chongqing,Dadukou District,7,1,0,0
5755,7/2/2020,Chongqing,Rongchang District,8,0,0,0
5756,7/2/2020,Chongqing,Nan'an District,8,0,0,0
5757,7/2/2020,Chongqing,Wushan County,8,4,0,0
5758,7/2/2020,Chongqing,Bishan District,8,0,0,0
5759,7/2/2020,Chongqing,Fengdu County,9,1,0,0
5760,7/2/2020,Chongqing,Dazu District,10,0,0,0
5761,7/2/2020,Chongqing,Wuxi County,11,1,0,0
5762,7/2/2020,Chongqing,Shizhu County,12,0,0,0
5763,7/2/2020,Chongqing,Changshou District,12,2,0,0
5764,7/2/2020,Chongqing,Yubei District,12,2,0,0
5765,7/2/2020,Chongqing,Fengjie County,13,1,0,0
5766,7/2/2020,Chongqing,Tongnan District,13,0,0,0
5767,7/2/2020,Jiangxi,Pingxiang,24,1,0,0
5768,8/2/2020,Yunnan,Chuxiong,4,0,0,0
5769,8/2/2020,Sichuan,Ya'an,6,1,0,0
5770,8/2/2020,Qinghai,Haibei Prefecture,3,0,0,0
5771,8/2/2020,Chongqing,Liangjiang New Area,16,0,0,0
5772,8/2/2020,Chongqing,Changshou District,15,2,0,0
5773,8/2/2020,Chongqing,Qijiang District,15,0,0,0
5774,8/2/2020,Chongqing,Fengjie County,14,1,0,0
5775,8/2/2020,Chongqing,Tongnan District,13,0,0,0
5776,8/2/2020,Chongqing,Yubei District,12,2,0,0
5777,8/2/2020,Chongqing,Wuxi County,12,1,0,0
5778,8/2/2020,Chongqing,Shizhu County,12,0,0,0
5779,8/2/2020,Chongqing,Dazu District,10,0,0,0
5780,8/2/2020,Chongqing,Fengdu County,9,1,0,0
5781,8/2/2020,Chongqing,Zhong County,16,3,0,0
5782,8/2/2020,Chongqing,Bishan District,8,0,0,0
5783,8/2/2020,Chongqing,Wushan County,8,4,0,0
5784,8/2/2020,Chongqing,Nan'an District,8,0,0,0
5785,8/2/2020,Chongqing,Rongchang District,8,0,0,0
5786,8/2/2020,Chongqing,Dadukou District,7,1,0,0
5787,8/2/2020,Chongqing,Yongchuan District,5,1,0,0
5788,8/2/2020,Chongqing,Jiangjin District,4,1,0,0
5789,8/2/2020,Chongqing,Liangping District,4,1,0,0
5790,8/2/2020,Chongqing,Gaoxin District,4,0,0,0
5791,8/2/2020,Chongqing,Fuling District,3,0,0,0
5792,8/2/2020,Chongqing,Banan District,3,0,0,0
5793,8/2/2020,Chongqing,Tongliang District,8,0,0,0
5794,8/2/2020,Chongqing,Chengkou District,2,1,0,0
5795,8/2/2020,Chongqing,Hechuan District,17,1,0,0
5796,8/2/2020,Chongqing,Dianjiang County,19,1,0,0
5797,8/2/2020,Jiangxi,Pingxiang,24,1,0,0
5798,8/2/2020,Jiangxi,Ji'an,17,1,0,0
5799,8/2/2020,Jiangxi,Yingtan,11,1,0,0
5800,8/2/2020,Jiangxi,Jingdezhen,5,1,0,0
5801,8/2/2020,Jiangsu,Suzhou,75,4,0,0
5802,8/2/2020,Jiangsu,Nanjing,71,20,0,0
5803,8/2/2020,Jiangsu,Xuzhou,56,3,0,0
5804,8/2/2020,Jiangsu,Huai'an,44,2,0,0
5805,8/2/2020,Jiangsu,Wuxi,38,3,0,0
5806,8/2/2020,Jiangsu,Lianyungang,32,2,0,0
5807,8/2/2020,Chongqing,Kaizhou District,18,2,0,0
5808,8/2/2020,Jiangsu,Nantong,32,2,0,0
5809,8/2/2020,Jiangsu,Taizhou,30,4,0,0
5810,8/2/2020,Jiangsu,Yangzhou,18,2,0,0
5811,8/2/2020,Jiangsu,Yancheng,17,3,0,0
5812,8/2/2020,Jiangsu,Zhenjiang,12,1,0,0
5813,8/2/2020,Jiangsu,Suqian,12,0,0,0
5814,8/2/2020,Chongqing,Wanzhou District,84,5,1,0
5815,8/2/2020,Chongqing,Jiangbei District,23,1,0,0
5816,8/2/2020,Chongqing,Yunyang County,20,7,0,0
5817,8/2/2020,Chongqing,Yuzhong District,20,1,0,0
